,params,precisions,recalls,f1_scores,accuracy,coef_s,aucs
571,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 10]",0.129310345,0.348837209,0.188679245,0.822802198,coefs,0.659968596
572,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 20]",0.129310345,0.348837209,0.188679245,0.822802198,coefs,0.659968596
574,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 40]",0.129310345,0.348837209,0.188679245,0.822802198,coefs,0.659968596
576,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 60]",0.129310345,0.348837209,0.188679245,0.822802198,coefs,0.659968596
578,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 80]",0.129310345,0.348837209,0.188679245,0.822802198,coefs,0.659968596
579,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 90]",0.129310345,0.348837209,0.188679245,0.822802198,coefs,0.659968596
565,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, 1, 50]",0.128755365,0.348837209,0.188087774,0.822115385,coefs,0.659968596
575,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 50]",0.128755365,0.348837209,0.188087774,0.822115385,coefs,0.659968596
802,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 20]",0.128755365,0.348837209,0.188087774,0.822115385,coefs,0.659968596
812,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 20]",0.128755365,0.348837209,0.188087774,0.822115385,coefs,0.659968596
806,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 60]",0.128205128,0.348837209,0.1875,0.821428571,coefs,0.659968596
808,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 80]",0.128205128,0.348837209,0.1875,0.821428571,coefs,0.659968596
816,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 60]",0.128205128,0.348837209,0.1875,0.821428571,coefs,0.659968596
818,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 80]",0.128205128,0.348837209,0.1875,0.821428571,coefs,0.659968596
805,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 50]",0.127659574,0.348837209,0.186915888,0.820741758,coefs,0.659968596
815,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 50]",0.127659574,0.348837209,0.186915888,0.820741758,coefs,0.659968596
100,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 0]",0.120967742,0.348837209,0.179640719,0.811813187,coefs,0.659968596
106,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 60]",0.120967742,0.348837209,0.179640719,0.811813187,coefs,0.659968596
110,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 0]",0.120967742,0.348837209,0.179640719,0.811813187,coefs,0.659968596
116,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 60]",0.120967742,0.348837209,0.179640719,0.811813187,coefs,0.659968596
101,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 10]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
102,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 20]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
103,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 30]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
104,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 40]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
105,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 50]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
107,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 70]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
108,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 80]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
111,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 10]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
112,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 20]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
113,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 30]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
114,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 40]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
115,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 50]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
117,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 70]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
118,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 80]",0.120481928,0.348837209,0.179104478,0.811126374,coefs,0.659968596
563,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, 1, 30]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
567,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, 1, 70]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
573,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 30]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
577,"[0.21000000000000002, 'l1', 'saga', 'ovr', 100, -1, 70]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
807,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 70]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
817,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 70]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2360,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 0]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2363,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 30]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2364,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 40]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2367,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 70]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2369,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 90]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2370,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 0]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2373,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 30]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2374,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 40]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2377,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 70]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
2379,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 90]",0.125541126,0.337209302,0.1829653,0.822115385,coefs,0.659968596
680,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 0]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
681,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 10]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
682,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 20]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
683,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 30]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
684,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 40]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
685,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 50]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
686,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 60]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
687,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 70]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
688,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 80]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
689,"[0.26, 'l1', 'saga', 'ovr', 100, 1, 90]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
690,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 0]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
691,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 10]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
692,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 20]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
693,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 30]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
694,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 40]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
695,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 50]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
696,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 60]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
697,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 70]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
698,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 80]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
699,"[0.26, 'l1', 'saga', 'ovr', 100, -1, 90]",0.125,0.337209302,0.182389937,0.821428571,coefs,0.659968596
800,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
801,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
803,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
804,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
809,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
810,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
811,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
813,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
814,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
819,"[0.31000000000000005, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1040,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1041,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1042,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1043,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1044,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1045,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1046,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1047,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1048,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1049,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1050,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1051,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1052,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1053,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1054,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1055,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1056,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1057,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1058,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1059,"[0.41000000000000003, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1160,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1161,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1162,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1163,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1164,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1165,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1166,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1167,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1168,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1169,"[0.46, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1170,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1171,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1172,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1173,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1174,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1175,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1176,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1177,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1178,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1179,"[0.46, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1280,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1281,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1282,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1283,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1284,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1285,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1286,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1287,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1288,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1289,"[0.51, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1290,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1291,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1292,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1293,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1294,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1295,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1296,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1297,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1298,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1299,"[0.51, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1400,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1401,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1402,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1403,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1404,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1405,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1406,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1407,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1408,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1409,"[0.56, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1410,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1411,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1412,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1413,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1414,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1415,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1416,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1417,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1418,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1419,"[0.56, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1520,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1521,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1522,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1523,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1524,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1525,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1526,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1527,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1528,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1529,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1530,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1531,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1532,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1533,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1534,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1535,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1536,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1537,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1538,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1539,"[0.6100000000000001, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1640,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1641,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1642,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1643,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1644,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1645,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1646,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1647,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1648,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1649,"[0.66, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1650,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1651,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1652,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1653,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1654,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1655,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1656,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1657,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
